cars,price,brand,model,year,condition,transmission,fuel_type,kilometers_run
https://bikroy.com/en/ad/toyota-allion-g-plus-2019-for-sale-dhaka-211,"Tk 4,000,000",Toyota,Allion,2019,Reconditioned,Automatic,Octane,"51,000 km"
https://bikroy.com/en/ad/honda-cr-v-ex-masterpice-7-seat-2020-for-sale-dhaka,"Tk 6,200,000",Honda,CR-V,2020,Reconditioned,Automatic,Octane,"64,881 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-2020-for-sale-dhaka-163,"Tk 4,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","50,000 km"
https://bikroy.com/en/ad/toyota-corolla-wxb-pkg-pearl-2020-for-sale-dhaka-3,"Tk 3,400,000",Toyota,Corolla,2020,Reconditioned,Automatic,"Hybrid, Octane","67,537 km"
https://bikroy.com/en/ad/toyota-premio-ex-2020-for-sale-dhaka-3,"Tk 4,780,000",Toyota,Premio,2020,Reconditioned,Automatic,Petrol,"25,000 km"
https://bikroy.com/en/ad/toyota-premio-ex-2020-for-sale-dhaka-4,"Tk 4,780,000",Toyota,Premio,2020,Reconditioned,Automatic,Petrol,"25,000 km"
https://bikroy.com/en/ad/lexus-rx-300-f-sport-2020-for-sale-dhaka,"Tk 12,000,000",Lexus,RX,2020,Reconditioned,Automatic,Octane,"13,000 km"
https://bikroy.com/en/ad/toyota-raum-g-edition-2010-for-sale-dhaka-6,"Tk 1,345,000",Toyota,Raum,2010,Used,Automatic,"Octane, LPG","55,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-non-hybrid-silver-2020-for-sale-dhaka-1,"Tk 3,780,000",Toyota,Esquire,2020,Reconditioned,Automatic,Octane,"180,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-hybrid-2019-for-sale-dhaka-154,"Tk 3,500,000",Toyota,Esquire,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","34,000 km"
https://bikroy.com/en/ad/toyota-axio-non-hybrid-2020-for-sale-dhaka-29,"Tk 2,790,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","80,259 km"
https://bikroy.com/en/ad/toyota-axio-non-hybrid-ex-push-2020-for-sale-dhaka-28,"Tk 2,800,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","98,352 km"
https://bikroy.com/en/ad/toyota-hiace-haice-gl-dual-ac-2020-for-sale-dhaka-1,"Tk 3,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Octane, Other fuel type","90,129 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-push-start-2020-for-sale-dhaka-21,"Tk 4,200,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","70,376 km"
https://bikroy.com/en/ad/toyota-corolla-s-2020-for-sale-khulna-1,"Tk 3,100,000",Toyota,Corolla,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","29,000 km"
https://bikroy.com/en/ad/toyota-prius-a-premium-2020-for-sale-khulna-2,"Tk 3,100,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","79,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2022-for-sale-khulna-99,"Tk 4,460,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","15,431 km"
https://bikroy.com/en/ad/toyota-premio-fl-led-2021-for-sale-khulna,"Tk 4,560,000",Toyota,Premio,2021,Reconditioned,Automatic,"Petrol, Octane","70,648 km"
https://bikroy.com/en/ad/toyota-prius-a-touring-selection-2020-for-sale-khulna-24,"Tk 3,120,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","29,979 km"
https://bikroy.com/en/ad/toyota-prius-s-hybrid-red-offer-2020-for-sale-khulna-1,"Tk 3,080,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","69,000 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-pearl-4-45000-km-2021-for-sale-chattogram,"Tk 3,780,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,Hybrid,"45,000 km"
https://bikroy.com/en/ad/toyota-corolla-gx-2021-for-sale-khulna,"Tk 3,200,000",Toyota,Corolla,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","43,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-ac-2020-for-sale-dhaka-70,"Tk 3,330,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","71,590 km"
https://bikroy.com/en/ad/toyota-esquire-gi-4p-2020-for-sale-khulna-3,"Tk 3,670,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","97,860 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-2020-for-sale-khulna-45,"Tk 2,500,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","76,000 km"
https://bikroy.com/en/ad/toyota-noah-hybrid-s-g-pkg-pearl-2023-for-sale-khulna,"Tk 4,500,000",Toyota,Noah,2023,Reconditioned,Automatic,Hybrid,"35,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2020-for-sale-dhaka-213,"Tk 3,600,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Hybrid, Octane","82,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-2door-power-2020-for-sale-khulna-7,"Tk 4,550,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","83,150 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-2020-for-sale-khulna-55,"Tk 2,300,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","83,000 km"
https://bikroy.com/en/ad/toyota-prius-a-pkg-power-seat-2020-for-sale-dhaka,"Tk 3,150,000",Toyota,Prius,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","73,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-pearl-2020-for-sale-dhaka-17,"Tk 3,850,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"51,478 km"
https://bikroy.com/en/ad/toyota-premio-fl-pkg-pearl-color-2020-for-sale-dhaka-8,"Tk 4,450,000",Toyota,Premio,2020,Reconditioned,Automatic,Octane,"38,870 km"
https://bikroy.com/en/ad/toyota-aqua-s-push-start-2013-for-sale-dhaka-5,"Tk 1,250,000",Toyota,Aqua,2013,Used,Automatic,"Hybrid, Octane","65,206 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-hybrid-2020-for-sale-dhaka-97,"Tk 3,900,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"77,234 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-2020-for-sale-dhaka-79,"Tk 3,300,000",Toyota,C-HR,2020,Reconditioned,Automatic,Hybrid,"100,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-hybrid-2020-for-sale-dhaka-100,"Tk 3,850,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"97,453 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-package-2024-for-sale-dhaka-14,"Tk 5,350,000",Toyota,Corolla Cross,2024,Reconditioned,Automatic,Hybrid,"1,599 km"
https://bikroy.com/en/ad/toyota-premio-fl-led-pkg-2020-for-sale-dhaka,"Tk 4,100,000",Toyota,Premio,2020,Reconditioned,Automatic,Octane,"48,000 km"
https://bikroy.com/en/ad/toyota-yaris-x-non-hybrid-2020-for-sale-dhaka-4,"Tk 2,380,000",Toyota,Yaris,2020,Reconditioned,Automatic,"Petrol, Octane","71,000 km"
https://bikroy.com/en/ad/toyota-harrier-adventure-2020-for-sale-dhaka,"Tk 6,550,000",Toyota,Harrier,2020,Reconditioned,Automatic,"Petrol, Octane","71,000 km"
https://bikroy.com/en/ad/toyota-harrier-z-leather-non-hybrid-2021-for-sale-dhaka-13,"Tk 7,950,000",Toyota,Harrier,2021,Reconditioned,Automatic,"Petrol, Octane","69,000 km"
https://bikroy.com/en/ad/toyota-esquire-xi-push-start-2020-for-sale-dhaka,"Tk 3,990,000",Toyota,Esquire,2020,Reconditioned,Automatic,Octane,"132,000 km"
https://bikroy.com/en/ad/toyota-succeed-hybrid-x-2020-for-sale-dhaka,"Tk 1,900,000",Toyota,Succeed,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","69,845 km"
https://bikroy.com/en/ad/toyota-sienta-hybrid-x-2020-for-sale-dhaka-26,"Tk 2,350,000",Toyota,Sienta,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","75,846 km"
https://bikroy.com/en/ad/toyota-aqua-s-style-ready-dhaka-2020-for-sale-dhaka,"Tk 2,000,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","35,902 km"
https://bikroy.com/en/ad/toyota-axio-ex-push-start-pkg-2020-for-sale-dhaka-1,"Tk 2,300,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"114,000 km"
https://bikroy.com/en/ad/honda-insight-hybrid-ex-2020-for-sale-dhaka-13,"Tk 3,750,000",Honda,Insight,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,840 km"
https://bikroy.com/en/ad/toyota-aqua-hybrid-l-2020-for-sale-dhaka-6,"Tk 1,700,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,124 km"
https://bikroy.com/en/ad/toyota-succeed-tx-non-hybrid-2020-for-sale-dhaka,"Tk 1,900,000",Toyota,Succeed,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","58,754 km"
https://bikroy.com/en/ad/toyota-noah-g-new-shape-bronze-2022-for-sale-khulna,"Tk 4,300,000",Toyota,Noah,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","50,098 km"
https://bikroy.com/en/ad/toyota-voxy-sz-new-shape-legrest-2022-for-sale-khulna-1,"Tk 4,750,000",Toyota,Voxy,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","29,013 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-leather-black-2021-for-sale-dhaka,"Tk 3,680,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,254 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-leather-red-wine-2021-for-sale-dhaka-1,"Tk 3,650,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","51,000 km"
https://bikroy.com/en/ad/toyota-axio-hybrid-ex-2020-for-sale-dhaka-46,"Tk 2,150,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","75,840 km"
https://bikroy.com/en/ad/toyota-corolla-hybrid-2020-for-sale-dhaka-32,"Tk 2,550,000",Toyota,Corolla,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","54,789 km"
https://bikroy.com/en/ad/toyota-corolla-cross-hybrid-2021-for-sale-dhaka-40,"Tk 3,850,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","75,840 km"
https://bikroy.com/en/ad/toyota-voxy-z-s-kirameki-pearl-2020-for-sale-khulna,"Tk 3,750,000",Toyota,Voxy,2020,Reconditioned,Automatic,Petrol,"73,527 km"
https://bikroy.com/en/ad/toyota-premio-f-ex-black-2020-for-sale-khulna-3,"Tk 4,590,000",Toyota,Premio,2020,Reconditioned,Automatic,Petrol,"37,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-mood-naro-2019-for-sale-khulna,"Tk 3,020,000",Toyota,C-HR,2019,Reconditioned,Automatic,Hybrid,"45,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-premium-pkg-2020-for-sale-khulna-3,"Tk 3,550,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"56,200 km"
https://bikroy.com/en/ad/toyota-axio-ex-packge-non-hybrid-2020-for-sale-dhaka,"Tk 2,880,000",Toyota,Axio,2020,Reconditioned,Automatic,Petrol,"61,971 km"
https://bikroy.com/en/ad/honda-insight-ex-black-style-2021-for-sale-khulna-4,"Tk 4,390,000",Honda,Insight,2021,Reconditioned,Automatic,Hybrid,"15,624 km"
https://bikroy.com/en/ad/toyota-esquire-mica-blue-brown-seat-2020-for-sale-khulna,"Tk 3,770,000",Toyota,Esquire,2020,Reconditioned,Automatic,Hybrid,"90,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-black-4-grade-2019-for-sale-khulna,"Tk 2,690,000",Toyota,Axio,2019,Reconditioned,Automatic,Petrol,"91,340 km"
https://bikroy.com/en/ad/honda-cr-v-ex-masterpiece-sunro-2019-for-sale-khulna,"Tk 5,320,000",Honda,CR-V,2019,Reconditioned,Automatic,Hybrid,"63,000 km"
https://bikroy.com/en/ad/toyota-hiace-super-gl-dark-prime-2021-for-sale-khulna-10,"Tk 4,392,000",Toyota,Hiace,2021,Reconditioned,Automatic,"Petrol, Octane","89,652 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hybrid-2020-for-sale-khulna-15,"Tk 2,660,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"55,209 km"
https://bikroy.com/en/ad/toyota-voxy-s-z-hybrid-pearl-2022-for-sale-khulna-2,"Tk 4,900,000",Toyota,Voxy,2022,Reconditioned,Automatic,"Hybrid, Octane","43,590 km"
https://bikroy.com/en/ad/toyota-yaris-cross-z-brown-45-91000-km-2021-for-sale-chattogram,"Tk 3,450,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,Hybrid,"91,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-silver-4-111k-km-2020-for-sale-chattogram,"Tk 2,400,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"111,000 km"
https://bikroy.com/en/ad/honda-vezel-s-package-octane-2015-for-sale-dhaka,"Tk 2,150,000",Honda,Vezel,2015,Used,Automatic,"Diesel, Petrol","70,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hybrid-silver-2020-for-sale-khulna-11,"Tk 2,300,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","63,200 km"
https://bikroy.com/en/ad/toyota-noah-si-pkg-hybrid-2019-for-sale-dhaka,"Tk 4,050,000",Toyota,Noah,2019,Reconditioned,Automatic,Octane,"63,591 km"
https://bikroy.com/en/ad/toyota-premio-f-2005-for-sale-dhaka-2166,"Tk 1,785,000",Toyota,Premio,2005,Used,Automatic,"Octane, LPG","69,000 km"
https://bikroy.com/en/ad/toyota-supra-sz-r-2020-for-sale-dhaka,"Tk 12,000,000",Toyota,Supra,2020,Reconditioned,Automatic,Octane,"30,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-a-c-2020-for-sale-dhaka-36,"Tk 3,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","57,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-2020-for-sale-dhaka-43,"Tk 3,600,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"135,000 km"
https://bikroy.com/en/ad/toyota-noah-g-edition-hyb-20-2020-for-sale-dhaka,"Tk 3,150,000",Toyota,Noah,2020,Reconditioned,Automatic,"Hybrid, Octane","170,000 km"
https://bikroy.com/en/ad/toyota-hiace-gl-dual-ac-2020-for-sale-dhaka-81,"Tk 3,300,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Petrol, Octane","93,602 km"
https://bikroy.com/en/ad/toyota-hiace-haice-gl-dual-ac-2020-for-sale-dhaka,"Tk 3,350,000",Toyota,Hiace,2020,Reconditioned,Automatic,"Octane, Other fuel type","96,129 km"
https://bikroy.com/en/ad/toyota-fielder-ex-hyb-push-2020-for-sale-dhaka,"Tk 2,480,000",Toyota,Fielder,2020,Reconditioned,Automatic,"Hybrid, Octane","90,129 km"
https://bikroy.com/en/ad/toyota-esquire-xi-push-nonhy-1dp-2019-for-sale-khulna,"Tk 3,750,000",Toyota,Esquire,2019,Reconditioned,Automatic,"Petrol, Octane","116,309 km"
https://bikroy.com/en/ad/toyota-rush-g-pkg-2021-for-sale-dhaka-1,"Tk 3,780,000",Toyota,Rush,2021,Used,Automatic,Octane,"46,200 km"
https://bikroy.com/en/ad/toyota-rav4-x-2020-for-sale-dhaka-10,"Tk 5,000,000",Toyota,RAV4,2020,Reconditioned,Automatic,Hybrid,"67,000 km"
https://bikroy.com/en/ad/toyota-yaris-cross-hybrid-z-leather-2021-for-sale-khulna,"Tk 3,640,000",Toyota,Yaris Cross,2021,Reconditioned,Automatic,"Petrol, Hybrid, Octane","60,939 km"
https://bikroy.com/en/ad/toyota-corolla-cross-upcoming-july-20th-2021-for-sale-khulna,"Tk 4,600,000",Toyota,Corolla Cross,2021,Reconditioned,Automatic,Hybrid,"15,000 km"
https://bikroy.com/en/ad/toyota-voxy-zs-kirameki-2020-for-sale-dhaka-25,"Tk 3,200,000",Toyota,Voxy,2020,Reconditioned,Automatic,"Hybrid, Octane","84,000 km"
https://bikroy.com/en/ad/toyota-harrier-nhb-premium-package-2020-for-sale-khulna,"Tk 6,500,000",Toyota,Harrier,2020,Reconditioned,Automatic,"Petrol, Octane","53,000 km"
https://bikroy.com/en/ad/nissan-x-trail-t31-2009-for-sale-dhaka,"Tk 1,550,000",Nissan,X-Trail,2009,Used,Automatic,Octane,"104,885 km"
https://bikroy.com/en/ad/toyota-axio-non-hybrid-ex-pkg-2019-for-sale-khulna,"Tk 2,800,000",Toyota,Axio,2019,Reconditioned,Automatic,"Petrol, Octane","100,000 km"
https://bikroy.com/en/ad/nissan-x-trail-autech-e4orce-2022-for-sale-dhaka,"Tk 6,200,000",Nissan,X-Trail,2022,Reconditioned,Automatic,"Hybrid, Octane","45,000 km"
https://bikroy.com/en/ad/nissan-x-trail-g-e-4orce-2022-for-sale-dhaka-11,"Tk 5,800,000",Nissan,X-Trail,2022,Reconditioned,Automatic,"Hybrid, Octane","39,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-hybrid-z-leather-2022-for-sale-dhaka-29,"Tk 4,700,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","50,000 km"
https://bikroy.com/en/ad/nissan-x-trail-port-ready-20xi360-2020-for-sale-dhaka,"Tk 3,900,000",Nissan,X-Trail,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","41,013 km"
https://bikroy.com/en/ad/toyota-noah-non-hy-port-ready-2020-for-sale-dhaka,"Tk 3,750,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","65,013 km"
https://bikroy.com/en/ad/toyota-premio-f-ex-pkg-pearl-color-2019-for-sale-dhaka-4,"Tk 4,410,000",Toyota,Premio,2019,Reconditioned,Automatic,Octane,"71,715 km"
https://bikroy.com/en/ad/nissan-x-trail-mode-premier-2018-for-sale-dhaka-1,"Tk 4,150,000",Nissan,X-Trail,2018,Reconditioned,Automatic,Hybrid,"61,696 km"
https://bikroy.com/en/ad/toyota-axio-ex-non-hybrid-offer-2020-for-sale-khulna-2,"Tk 2,700,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","51,000 km"
https://bikroy.com/en/ad/toyota-corolla-cross-z-leather-2022-for-sale-khulna-108,"Tk 4,600,000",Toyota,Corolla Cross,2022,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,620 km"
https://bikroy.com/en/ad/toyota-prius-s-pearl-4-64000-km-2020-for-sale-chattogram,"Tk 3,180,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"64,000 km"
https://bikroy.com/en/ad/toyota-prius-s-pearl-35-49k-km-2019-for-sale-chattogram,"Tk 3,050,000",Toyota,Prius,2019,Reconditioned,Automatic,Hybrid,"49,000 km"
https://bikroy.com/en/ad/toyota-c-hr-s-led-2020-for-sale-khulna,"Tk 3,400,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","65,210 km"
https://bikroy.com/en/ad/toyota-fielder-ex-white-45-72000-2020-for-sale-chattogram,"Tk 2,650,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"72,000 km"
https://bikroy.com/en/ad/toyota-fielder-ex-black-35-55k-km-2020-for-sale-chattogram,"Tk 2,700,000",Toyota,Fielder,2020,Reconditioned,Automatic,Hybrid,"55,000 km"
https://bikroy.com/en/ad/toyota-prius-a-pearl-4-18000-km-2020-for-sale-chattogram,"Tk 3,730,000",Toyota,Prius,2020,Reconditioned,Automatic,Hybrid,"18,000 km"
https://bikroy.com/en/ad/toyota-voxy-zs-kirameki-hybrid-2019-for-sale-khulna-22,"Tk 3,080,000",Toyota,Voxy,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","45,000 km"
https://bikroy.com/en/ad/toyota-c-hr-g-led-2020-for-sale-khulna-11,"Tk 3,680,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","57,700 km"
https://bikroy.com/en/ad/toyota-c-hr-s-gr-sports-2020-for-sale-khulna-5,"Tk 3,730,000",Toyota,C-HR,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","44,000 km"
https://bikroy.com/en/ad/toyota-sienta-g-quero-radint-green-2020-for-sale-khulna,"Tk 2,980,000",Toyota,Sienta,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","42,000 km"
https://bikroy.com/en/ad/toyota-prius-a-pkg-2019-for-sale-khulna-5,"Tk 2,900,000",Toyota,Prius,2019,Reconditioned,Automatic,"Petrol, Hybrid, Octane","47,560 km"
https://bikroy.com/en/ad/toyota-premio-fl-silver-2019-offer-for-sale-khulna-1,"Tk 3,950,000",Toyota,Premio,2019,Reconditioned,Automatic,"Petrol, Octane","21,000 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hybrid-ready-2020-for-sale-khulna,"Tk 3,600,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Hybrid, Octane","47,000 km"
https://bikroy.com/en/ad/honda-civic-ex-leather-ready-2020-for-sale-khulna,"Tk 4,050,000",Honda,Civic,2020,Reconditioned,Automatic,"Petrol, Octane","79,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-silver-2020-for-sale-khulna-20,"Tk 2,300,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Hybrid, Octane","58,000 km"
https://bikroy.com/en/ad/toyota-allion-2013-for-sale-dhaka-774,"Tk 2,450,000",Toyota,Allion,2013,Used,Automatic,"Octane, LPG","59,500 km"
https://bikroy.com/en/ad/toyota-prius-s-turing-selection-2021-for-sale-dhaka,"Tk 3,450,000",Toyota,Prius,2021,Reconditioned,Automatic,Hybrid,"69,000 km"
https://bikroy.com/en/ad/toyota-harrier-z-leather-2021-for-sale-dhaka-57,"Tk 7,350,000",Toyota,Harrier,2021,Reconditioned,Automatic,Hybrid,"71,474 km"
https://bikroy.com/en/ad/toyota-voxy-zs-kiramichi-bodykit-2020-for-sale-dhaka,"Tk 3,450,000",Toyota,Voxy,2020,Reconditioned,Automatic,Hybrid,"54,000 km"
https://bikroy.com/en/ad/toyota-axio-ex-white-n-hv-2020-for-sale-dhaka,"Tk 2,840,000",Toyota,Axio,2020,Reconditioned,Automatic,"Petrol, Octane","162,000 km"
https://bikroy.com/en/ad/honda-insight-ex-2020-for-sale-dhaka-44,"Tk 4,250,000",Honda,Insight,2020,Reconditioned,Automatic,Hybrid,"52,000 km"
https://bikroy.com/en/ad/toyota-noah-z-2022-for-sale-dhaka,"Tk 4,850,000",Toyota,Noah,2022,Reconditioned,Automatic,Hybrid,"18,000 km"
https://bikroy.com/en/ad/toyota-premio-push-start-2007-for-sale-chattogram-63,"Tk 1,770,000",Toyota,Premio,2007,Used,Automatic,"CNG, Octane","86,000 km"
https://bikroy.com/en/ad/toyota-fielder-silver-2004-for-sale-chattogram-2,"Tk 1,195,000",Toyota,Fielder,2004,Used,Automatic,"CNG, Octane","89,000 km"
https://bikroy.com/en/ad/toyota-corolla-silver-2005-for-sale-chattogram-1,"Tk 1,150,000",Toyota,Corolla,2005,Used,Automatic,"CNG, Octane","98,000 km"
https://bikroy.com/en/ad/toyota-premio-push-start-2010-for-sale-chattogram-202,"Tk 2,050,000",Toyota,Premio,2010,Used,Automatic,"CNG, Octane","76,000 km"
https://bikroy.com/en/ad/toyota-allion-push-start-2015-for-sale-chattogram-18,"Tk 2,480,000",Toyota,Allion,2015,Used,Automatic,Octane,"52,000 km"
https://bikroy.com/en/ad/toyota-noah-x-2003-for-sale-chattogram-193,"Tk 950,000",Toyota,Noah,2003,Used,Automatic,"CNG, Octane","98,000 km"
https://bikroy.com/en/ad/mitsubishi-x-pander-push-start-2021-for-sale-chattogram-3,"Tk 3,350,000",Mitsubishi,X-Pander,2021,Used,Automatic,Octane,"32,000 km"
https://bikroy.com/en/ad/mitsubishi-pajero-v73-2004-for-sale-chattogram-1,"Tk 2,090,000",Mitsubishi,Pajero,2004,Used,Automatic,Octane,"75,000 km"
https://bikroy.com/en/ad/toyota-allion-g-edition-push-start-2012-for-sale-dhaka,"Tk 2,245,000",Toyota,Allion,2012,Used,Automatic,"Octane, LPG","55,000 km"
https://bikroy.com/en/ad/toyota-noah-non-hybrid-2020-for-sale-dhaka-39,"Tk 3,550,000",Toyota,Noah,2020,Reconditioned,Automatic,"Petrol, Octane","77,590 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2019-for-sale-dhaka-305,"Tk 3,540,000",Toyota,Esquire,2019,Reconditioned,Automatic,Hybrid,"33,879 km"
https://bikroy.com/en/ad/toyota-noah-g-hyb-2-dp-4p-2019-for-sale-dhaka,"Tk 3,340,000",Toyota,Noah,2019,Reconditioned,Automatic,"Octane, Other fuel type","125,000 km"
https://bikroy.com/en/ad/toyota-noah-si-wxb-hybrid-2020-for-sale-dhaka-27,"Tk 3,580,000",Toyota,Noah,2020,Reconditioned,Automatic,Hybrid,"70,289 km"
https://bikroy.com/en/ad/toyota-esquire-gi-premium-2019-for-sale-dhaka-311,"Tk 3,630,000",Toyota,Esquire,2019,Reconditioned,Automatic,Hybrid,"75,984 km"
https://bikroy.com/en/ad/toyota-aqua-s-style-45-2020-for-sale-dhaka,"Tk 2,120,000",Toyota,Aqua,2020,Reconditioned,Automatic,"Hybrid, Octane","80,011 km"
https://bikroy.com/en/ad/toyota-axio-x-octen-4-p-2019-for-sale-dhaka,"Tk 2,630,000",Toyota,Axio,2019,Reconditioned,Automatic,"Octane, Other fuel type","22,333 km"
https://bikroy.com/en/ad/toyota-esquire-gi-hyb-4p-2020-for-sale-dhaka,"Tk 3,750,000",Toyota,Esquire,2020,Reconditioned,Automatic,"Hybrid, Octane","79,111 km"
https://bikroy.com/en/ad/toyota-axio-ex-hybrid-push-2020-for-sale-dhaka-10,"Tk 2,420,000",Toyota,Axio,2020,Reconditioned,Automatic,Hybrid,"89,356 km"
https://bikroy.com/en/ad/toyota-allion-2019-for-sale-khulna-5,"Tk 4,100,000",Toyota,Allion,2019,Reconditioned,Automatic,"Petrol, Octane","37,000 km"
