index,price,brand,model,year,condition,transmission,fuel_type,kilometers_run
2786,4180000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",50404
2787,4200000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",18372
2788,2900000,toyota,axio,2019,reconditioned,automatic,hybrid,21000
2789,3350000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",61458
2790,3600000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",56856
2791,4250000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",72398
2792,4070000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",41000
2793,3550000,toyota,noah,2020,reconditioned,automatic,octane,58000
2794,5650000,toyota,corolla cross,2025,reconditioned,automatic,"petrol, hybrid, octane",25
2795,2400000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",66664
2796,3700000,toyota,noah,2021,reconditioned,automatic,"petrol, hybrid, octane",85352
2797,3950000,toyota,hiace,2019,reconditioned,automatic,"petrol, octane",50500
2798,3450000,toyota,noah,2020,reconditioned,automatic,hybrid,39000
2799,3800000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",59334
2800,2800000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",72000
2801,2240000,toyota,axio,2020,reconditioned,automatic,"hybrid, octane",78335
2802,3800000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",87450
2803,2800000,toyota,sienta,2020,reconditioned,automatic,"petrol, octane",87000
2804,3150000,toyota,noah,2020,reconditioned,automatic,hybrid,54559
2805,2690000,toyota,axio,2020,reconditioned,automatic,octane,80586
2806,3050000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",72000
2807,18000000,range rover,vogue,2014,used,automatic,diesel,20500
2808,28500000,range rover,vogue,2019,used,automatic,"petrol, octane",6800
2809,25500000,range rover,vogue,2017,used,automatic,diesel,11000
2810,4600000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",65748
2811,3500000,toyota,c-hr,2020,reconditioned,automatic,hybrid,44000
2812,9000000,toyota,alphard,2019,used,automatic,"petrol, hybrid, octane",44000
2813,2500000,nissan,x-trail,2016,used,automatic,"hybrid, octane",55000
2814,9800000,toyota,alphard,2020,used,automatic,"petrol, hybrid, octane",52500
2815,2850000,toyota,axio,2021,reconditioned,automatic,"petrol, octane",72000
2816,3750000,toyota,prius,2021,reconditioned,automatic,hybrid,63200
2817,6450000,toyota,harrier,2020,reconditioned,automatic,octane,53876
2818,2400000,toyota,axio,2020,reconditioned,automatic,hybrid,110000
2819,3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,63355
2820,3850000,honda,insight,2020,reconditioned,automatic,hybrid,60345
2821,4500000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",20000
2822,2800000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",75412
2823,5000000,toyota,camry,2020,reconditioned,automatic,"petrol, hybrid, octane",83700
2824,5680000,toyota,corolla cross,2025,reconditioned,automatic,"petrol, hybrid, octane",4
2825,3650000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",62000
2826,2680000,honda,grace,2020,reconditioned,automatic,hybrid,65214
2827,4120000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",39520
2828,3390000,toyota,voxy,2020,reconditioned,automatic,hybrid,45210
2829,4320000,toyota,esquire,2020,reconditioned,automatic,hybrid,23600
2830,3250000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",98563
2831,3800000,toyota,prius,2021,reconditioned,automatic,hybrid,18000
2832,5250000,toyota,corolla cross,2023,reconditioned,automatic,hybrid,24000
2833,2980000,toyota,axio,2020,reconditioned,automatic,petrol,55000
2834,2980000,toyota,axio,2020,reconditioned,automatic,petrol,61000
2835,4380000,toyota,esquire,2021,reconditioned,automatic,hybrid,46000
2836,6100000,honda,cr-v,2020,reconditioned,automatic,petrol,39000
2837,2080000,toyota,aqua,2020,reconditioned,automatic,hybrid,87000
2838,3530000,toyota,prius,2020,reconditioned,automatic,hybrid,68000
2839,2230000,toyota,premio,2010,used,automatic,"cng, octane",64000
2840,4750000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",13700
2841,5350000,toyota,corolla cross,2024,reconditioned,automatic,"petrol, hybrid, octane",1599
2842,4280000,toyota,corolla cross,2021,reconditioned,automatic,hybrid,49000
2843,4350000,toyota,premio,2019,reconditioned,automatic,octane,18000
2844,3500000,toyota,yaris cross,2020,reconditioned,automatic,hybrid,41700
2845,4150000,toyota,esquire,2020,reconditioned,automatic,petrol,49000
2846,3070000,toyota,prius,2019,reconditioned,automatic,hybrid,87000
2847,3980000,toyota,esquire,2020,reconditioned,automatic,hybrid,73000
2848,3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,85932
2849,3000000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",61000
2850,4550000,toyota,hiace,2021,reconditioned,automatic,"petrol, octane",72000
2851,1450000,toyota,hiace,2002,used,automatic,octane,123000
2852,4170000,toyota,premio,2020,reconditioned,automatic,hybrid,66000
2853,4200000,toyota,esquire,2021,reconditioned,automatic,hybrid,75000
2854,3045000,toyota,allion,2016,used,automatic,"octane, lpg",48000
2855,7300000,haval,h9,2019,used,automatic,octane,3000
2856,2420000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",100123
2857,2500000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",98121
2858,3560000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",115000
2859,2265000,toyota,premio,2011,used,automatic,"octane, lpg",86995
2860,3040000,toyota,hiace,2020,reconditioned,automatic,octane,77000
2861,3290000,toyota,noah,2021,reconditioned,automatic,"hybrid, octane",85000
2862,1960000,toyota,aqua,2019,reconditioned,automatic,"petrol, hybrid, octane",90261
2863,2010000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane",101461
2864,3400000,toyota,noah,2019,reconditioned,automatic,"petrol, octane",49076
2865,5330000,toyota,corolla cross,2024,reconditioned,automatic,"petrol, hybrid, octane",8172
2866,3550000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",27120
2867,4450000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",59360
2868,4260000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",75239
2869,3050000,toyota,other model,2021,reconditioned,automatic,hybrid,70000
2870,4000000,honda,civic,2020,reconditioned,automatic,"petrol, octane",99000
2871,4670000,toyota,prius,2023,used,automatic,hybrid,57333
2872,3650000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",13000
2873,2500000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",112000
2874,2400000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",79000
2875,9200000,toyota,alphard,2020,reconditioned,automatic,hybrid,59787
2876,3470000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",70000
2877,4050000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",51800
2878,2500000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",94255
2879,3000000,toyota,yaris cross,2020,reconditioned,automatic,"petrol, hybrid, octane",35000
2880,3630000,toyota,c-hr,2020,reconditioned,automatic,hybrid,57581
2881,4700000,honda,civic,2020,reconditioned,automatic,petrol,40540
2882,4400000,toyota,hiace,2021,reconditioned,automatic,"petrol, octane",27000
2883,6250000,honda,cr-v,2020,reconditioned,automatic,octane,64881
2884,2360000,toyota,axio,2019,reconditioned,automatic,hybrid,52142
2885,4050000,toyota,esquire,2020,reconditioned,automatic,hybrid,75290
2886,4150000,toyota,crown,2013,used,automatic,"petrol, hybrid, octane",37000
2887,2550000,toyota,axio,2020,reconditioned,automatic,hybrid,84000
2888,4180000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, octane",94000
2889,1200000,suzuki,other model,2018,reconditioned,automatic,"petrol, octane",70353
2890,3550000,toyota,noah,2020,reconditioned,automatic,octane,96734
2891,1120000,toyota,noah,2002,used,automatic,"cng, octane",92000
2892,3550000,toyota,noah,2020,reconditioned,automatic,octane,96090
2893,4210000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",50000
2894,650000,toyota,corolla,1997,used,manual,"octane, lpg",185000
2895,1290000,toyota,rush,2006,used,automatic,"petrol, octane",65987
2896,5600000,honda,cr-v,2020,reconditioned,automatic,"petrol, hybrid, octane",47510
2897,3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,63900
2898,4950000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,28200
2899,3790000,toyota,noah,2021,reconditioned,automatic,octane,104000
2900,2950000,toyota,sienta,2020,reconditioned,automatic,"petrol, hybrid, octane",63000
2901,4400000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",20450
2902,4400000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,38000
2903,4150000,toyota,premio,2019,reconditioned,automatic,petrol,55000
2904,3680000,toyota,esquire,2020,reconditioned,automatic,hybrid,42158
2905,3050000,toyota,prius,2019,reconditioned,automatic,hybrid,45873
2906,4830000,toyota,noah,2023,reconditioned,automatic,hybrid,15000
2907,3890000,toyota,esquire,2020,reconditioned,automatic,"hybrid, octane",67500
2908,2620000,honda,grace,2019,reconditioned,automatic,hybrid,87584
2909,2640000,honda,grace,2020,reconditioned,automatic,hybrid,78562
2910,3550000,toyota,noah,2020,reconditioned,automatic,hybrid,97200
2911,1940000,toyota,aqua,2019,reconditioned,automatic,hybrid,36982
2912,4900000,toyota,corolla cross,2021,reconditioned,automatic,hybrid,37000
2913,2770000,toyota,axio,2020,reconditioned,automatic,hybrid,44000
2914,3450000,toyota,c-hr,2020,reconditioned,automatic,hybrid,32000
2915,2260000,toyota,aqua,2020,reconditioned,automatic,hybrid,77000
2916,2650000,toyota,fielder,2020,reconditioned,automatic,hybrid,86000
2917,4550000,toyota,premio,2019,reconditioned,automatic,petrol,17500
2918,4690000,toyota,premio,2020,reconditioned,automatic,petrol,15000
2919,2250000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",41025
2920,3400000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",78520
2921,4050000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",80000
2922,2760000,toyota,axio,2020,reconditioned,automatic,hybrid,47000
2923,2980000,toyota,axio,2020,reconditioned,automatic,petrol,65000
2924,3950000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",49000
2925,2200000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",53125
2926,3080000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",49000
2927,3800000,toyota,allion,2019,reconditioned,automatic,petrol,48000
2928,4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",72000
2929,4200000,toyota,esquire,2020,reconditioned,automatic,hybrid,37000
2930,2750000,toyota,axio,2020,reconditioned,automatic,hybrid,75000
2931,4850000,toyota,voxy,2022,reconditioned,automatic,hybrid,33124
2932,3890000,toyota,premio,2019,used,automatic,octane,38000
2933,3890000,toyota,premio,2019,used,automatic,octane,37000
2934,4150000,toyota,premio,2020,used,automatic,octane,41000
2935,1890000,toyota,allion,2010,used,automatic,octane,57000
2936,3950000,toyota,premio,2019,used,automatic,octane,30000
2937,2190000,toyota,axio,2017,used,automatic,octane,41000
2938,3290000,toyota,premio,2016,used,automatic,octane,44000
2939,1650000,toyota,rav4,2006,used,automatic,"octane, lpg",67000
2940,1045000,mazda,demio,2006,used,automatic,octane,59000
2941,3150000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",44000
2942,4150000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",47478
2943,3980000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",57550
2944,2980000,toyota,fielder,2019,reconditioned,automatic,"petrol, hybrid, octane",51700
2945,2980000,toyota,fielder,2019,reconditioned,automatic,hybrid,51700
2946,3880000,toyota,noah,2020,reconditioned,automatic,petrol,114000
2947,3930000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",34741
2948,4390000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",21000
2949,4950000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",27000
2950,4300000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",38757
2951,8500000,toyota,harrier,2021,reconditioned,automatic,petrol,19300
2952,1920000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane",96354
2953,4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",38223
2954,4900000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",26105
2955,3020000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",93000
2956,4600000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",36000
2957,2195000,toyota,premio,2010,used,automatic,petrol,78000
2958,2450000,toyota,fielder,2019,reconditioned,automatic,"petrol, octane",90170
2959,2400000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",89619
2960,2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",52383
2961,4300000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",81830
2962,4450000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",55662
2963,4400000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",39000
2964,3730000,toyota,noah,2020,reconditioned,automatic,octane,107000
2965,3050000,mazda,other model,2020,reconditioned,automatic,"petrol, octane",80000
2966,4300000,honda,vezel,2021,reconditioned,automatic,"hybrid, octane",70000
2967,4790000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",15800
2968,3900000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",51764
2969,2400000,toyota,sienta,2020,reconditioned,automatic,hybrid,153000
2970,4375000,toyota,noah,2022,reconditioned,automatic,hybrid,97500
2971,7600000,toyota,harrier,2020,reconditioned,automatic,hybrid,59000
2972,4180000,toyota,allion,2020,reconditioned,automatic,petrol,2148
2973,3890000,toyota,esquire,2020,reconditioned,automatic,hybrid,52000
2974,5600000,toyota,voxy,2022,reconditioned,automatic,"petrol, hybrid, octane",15400
2975,3380000,toyota,voxy,2020,reconditioned,automatic,hybrid,53628
2976,3480000,toyota,c-hr,2020,reconditioned,automatic,hybrid,46228
2977,3550000,toyota,yaris cross,2021,reconditioned,automatic,hybrid,40000
2978,3500000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",39600
2979,2450000,toyota,axio,2020,reconditioned,automatic,hybrid,46532
2980,2420000,toyota,axio,2020,reconditioned,automatic,hybrid,61365
2981,6650000,toyota,harrier,2020,reconditioned,automatic,"petrol, hybrid, octane",30000
2982,7300000,toyota,crown,2020,reconditioned,automatic,"petrol, hybrid, octane",52510
2983,3430000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",93000
2984,3700000,honda,insight,2019,reconditioned,automatic,hybrid,63987
2985,4350000,toyota,corolla cross,2020,reconditioned,automatic,hybrid,27533
2986,3400000,toyota,c-hr,2019,reconditioned,automatic,hybrid,31879
2987,2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",84550
2988,7350000,toyota,harrier,2021,reconditioned,automatic,"petrol, hybrid, octane",86800
2989,4845000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",15700
2990,3600000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",25000
2991,2200000,toyota,axio,2019,reconditioned,automatic,"petrol, hybrid, octane",120000
2992,3070000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",107600
2993,5450000,toyota,noah,2023,reconditioned,automatic,hybrid,11246
2994,3260000,toyota,prius,2020,reconditioned,automatic,hybrid,44000
2995,3620000,toyota,esquire,2020,reconditioned,automatic,hybrid,39877
2996,3480000,toyota,noah,2020,reconditioned,automatic,hybrid,22000
2997,3270000,toyota,corolla,2020,reconditioned,automatic,hybrid,54000
2998,7000000,toyota,rav4,2021,reconditioned,automatic,hybrid,46000
2999,4980000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",3467
3000,3100000,toyota,voxy,2019,reconditioned,automatic,"petrol, hybrid, octane",47000
3001,2850000,toyota,prius,2019,reconditioned,automatic,"petrol, hybrid, octane",76000
3002,4300000,toyota,allion,2020,reconditioned,automatic,"petrol, octane",27000
3003,3240000,toyota,c-hr,2019,reconditioned,automatic,"petrol, hybrid, octane",51000
3004,3380000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",28000
3005,4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",94000
3006,3050000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",41000
3007,4050000,toyota,esquire,2020,reconditioned,automatic,petrol,102000
3008,6600000,toyota,corolla cross,2025,reconditioned,automatic,"hybrid, octane",10
3009,3900000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",15000
3010,3950000,toyota,esquire,2020,reconditioned,automatic,hybrid,120000
3011,5800000,toyota,corolla cross,2025,reconditioned,automatic,"hybrid, octane",7
3012,3450000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",77000
3013,2770000,toyota,axio,2020,reconditioned,automatic,"octane, other fuel type",99991
3014,1850000,toyota,allion,2009,used,automatic,"cng, octane",89000
3015,4180000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",69745
3016,2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",61165
3017,3470000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",44658
3018,2200000,toyota,axio,2019,reconditioned,automatic,hybrid,120000
3019,8150000,toyota,harrier,2021,reconditioned,automatic,"petrol, octane",45298
3020,2850000,toyota,corolla,2020,reconditioned,automatic,"hybrid, octane",70000
3021,4390000,toyota,corolla cross,2023,reconditioned,automatic,"petrol, hybrid, octane",46000
3022,2850000,toyota,sienta,2021,reconditioned,automatic,"petrol, hybrid, octane",93400
3023,3680000,toyota,noah,2021,reconditioned,automatic,octane,95234
3024,4150000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",59000
3025,2150000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",71452
3026,3100000,toyota,fielder,2019,reconditioned,automatic,"petrol, octane",16450
3027,4200000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",48000
3028,4500000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",53000
3029,3300000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",59785
3030,4160000,honda,insight,2020,reconditioned,automatic,hybrid,54120
3031,4050000,honda,insight,2020,reconditioned,automatic,hybrid,32150
3032,6700000,toyota,corolla cross,2025,reconditioned,automatic,"hybrid, octane",5
3033,3700000,toyota,voxy,2020,reconditioned,automatic,"petrol, octane",37000
3034,3900000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",44000
3035,1390000,toyota,axio,2009,used,automatic,"cng, octane",112900
3036,4250000,toyota,noah,2019,reconditioned,automatic,"petrol, octane",82100
3037,2900000,toyota,axio,2019,reconditioned,automatic,hybrid,40000
3038,1295000,toyota,axio,2006,used,automatic,"petrol, cng",88000
3039,3300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",69504
3040,2400000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",86365
3041,3090000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",77845
3042,4370000,toyota,cross,2021,used,automatic,"hybrid, octane",50300
3043,2500000,honda,grace,2019,reconditioned,automatic,"petrol, hybrid, octane",63280
3044,3700000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",80817
3045,2980000,toyota,fielder,2019,reconditioned,automatic,hybrid,51700
3046,3040000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",110300
3047,3450000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",28000
3048,4550000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",62000
3049,3200000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",39352
3050,2990000,toyota,sienta,2019,reconditioned,automatic,"petrol, hybrid, octane",59878
3051,4035000,honda,civic,2019,reconditioned,automatic,octane,58059
3052,4500000,toyota,corolla cross,2021,reconditioned,automatic,hybrid,23000
3053,3450000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",77000
3054,3150000,toyota,noah,2019,reconditioned,automatic,"petrol, hybrid, octane",75000
3055,8745000,toyota,harrier,2021,reconditioned,automatic,petrol,13541
3056,8745000,toyota,harrier,2021,reconditioned,automatic,octane,13541
3057,3600000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",67500
3058,3400000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",39800
