price,brand,model,year,condition,transmission,fuel_type,kilometers_run,age,km_per_year
3300000,toyota,corolla,2020,reconditioned,automatic,hybrid,77000,5,15400.0
2650000,toyota,axio,2020,reconditioned,automatic,"hybrid, octane",80000,5,16000.0
3700000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",58630,5,11726.0
5150000,toyota,corolla cross,2022,reconditioned,automatic,octane,25855,3,8618.333333333334
2800000,toyota,sienta,2020,reconditioned,automatic,"petrol, octane",63989,5,12797.8
4820000,toyota,hiace,2022,reconditioned,automatic,"petrol, octane",15469,3,5156.333333333333
4560000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",45280,5,9056.0
4600000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",34803,5,6960.6
5000000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",21000,3,7000.0
3540000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",37800,5,7560.0
2600000,toyota,axio,2021,reconditioned,automatic,"petrol, hybrid, octane",42312,4,10578.0
3100000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",61000,5,12200.0
2600000,honda,grace,2020,reconditioned,automatic,hybrid,53000,5,10600.0
3420000,toyota,esquire,2019,reconditioned,automatic,hybrid,32894,6,5482.333333333333
3850000,honda,insight,2020,reconditioned,automatic,hybrid,60377,5,12075.4
3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,97345,5,19469.0
3770000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",42039,5,8407.8
2320000,toyota,axio,2020,reconditioned,automatic,hybrid,107000,5,21400.0
2700000,toyota,axio,2019,reconditioned,automatic,"petrol, hybrid, octane",59463,6,9910.5
3950000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",40325,5,8065.0
3890000,toyota,esquire,2020,reconditioned,automatic,hybrid,97987,5,19597.4
3880000,toyota,allion,2019,reconditioned,automatic,octane,95388,6,15898.0
2600000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",53624,5,10724.8
3800000,honda,vezel,2021,reconditioned,automatic,"petrol, hybrid, octane",75420,4,18855.0
5350000,toyota,noah,2023,reconditioned,automatic,"petrol, hybrid, octane",11000,2,5500.0
4300000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",50100,3,16700.0
4700000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",27300,5,5460.0
3250000,toyota,corolla,2020,reconditioned,automatic,hybrid,45628,5,9125.6
3770000,toyota,allion,2020,reconditioned,automatic,petrol,17500,5,3500.0
2550000,toyota,axio,2020,reconditioned,automatic,hybrid,97201,5,19440.2
2000000,toyota,aqua,2020,reconditioned,automatic,"petrol, hybrid, octane",31000,5,6200.0
3050000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",22000,5,4400.0
3750000,toyota,noah,2020,reconditioned,automatic,petrol,80800,5,16160.0
1575000,toyota,axio,2010,used,automatic,"octane, lpg",68580,15,4572.0
3350000,toyota,voxy,2020,reconditioned,automatic,"hybrid, octane",72700,5,14540.0
4750000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",53125,4,13281.25
4100000,nissan,x-trail,2019,reconditioned,automatic,hybrid,33000,6,5500.0
2990000,toyota,corolla,2020,reconditioned,automatic,hybrid,65210,5,13042.0
4330000,toyota,esquire,2020,reconditioned,automatic,hybrid,24170,5,4834.0
4330000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",24001,3,8000.333333333333
3820000,toyota,yaris cross,2020,reconditioned,automatic,"petrol, hybrid, octane",21421,5,4284.2
3530000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",57200,5,11440.0
4050000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",33700,5,6740.0
4300000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",81000,3,27000.0
1390000,toyota,rush,2007,used,automatic,octane,78600,18,4366.666666666667
3500000,toyota,c-hr,2019,reconditioned,automatic,hybrid,85623,6,14270.5
4350000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,39515,3,13171.666666666666
3750000,toyota,esquire,2020,reconditioned,automatic,hybrid,58000,5,11600.0
4400000,toyota,esquire,2020,reconditioned,automatic,hybrid,24000,5,4800.0
3300000,kia,sorento,2022,used,automatic,octane,24512,3,8170.666666666667
1550000,toyota,axio,2014,used,automatic,hybrid,91600,11,8327.272727272728
3880000,toyota,esquire,2020,reconditioned,automatic,hybrid,100000,5,20000.0
1320000,toyota,vitz,2011,used,automatic,octane,39000,14,2785.714285714286
3550000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",88301,5,17660.2
2800000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",54789,5,10957.8
2480000,toyota,axio,2020,reconditioned,automatic,hybrid,77269,5,15453.8
3500000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",56239,5,11247.8
2800000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",69527,5,13905.4
3500000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",74245,5,14849.0
3450000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",62459,5,12491.8
4270000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",43724,5,8744.8
4100000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",64389,5,12877.8
4860000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",13468,4,3367.0
3300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",47893,5,9578.6
3220000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",86420,5,17284.0
4300000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",39567,5,7913.4
2270000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",52390,5,10478.0
3340000,toyota,c-hr,2020,reconditioned,automatic,hybrid,40000,5,8000.0
3540000,toyota,c-hr,2021,reconditioned,automatic,hybrid,97410,4,24352.5
4000000,toyota,noah,2019,reconditioned,automatic,"petrol, hybrid, octane",47000,6,7833.333333333333
4760000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",33000,5,6600.0
4450000,toyota,esquire,2020,reconditioned,automatic,"petrol, octane",93450,5,18690.0
2750000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",87010,5,17402.0
3470000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",49578,5,9915.6
3050000,toyota,prius,2021,reconditioned,automatic,"petrol, hybrid, octane",44000,4,11000.0
2300000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",46452,5,9290.4
4580000,toyota,premio,2020,reconditioned,automatic,hybrid,42000,5,8400.0
2560000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",33769,5,6753.8
3300000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",55800,5,11160.0
3850000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",95924,6,15987.333333333334
2800000,toyota,sienta,2021,reconditioned,automatic,"petrol, hybrid, octane",65055,4,16263.75
4450000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",17262,5,3452.4
1940000,toyota,aqua,2020,reconditioned,automatic,hybrid,68393,5,13678.6
2600000,toyota,corolla,2020,reconditioned,automatic,hybrid,76572,5,15314.4
2350000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",80000,5,16000.0
2800000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",80000,5,16000.0
3830000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",35000,5,7000.0
3540000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",62600,4,15650.0
1995000,nissan,x-trail,2010,used,automatic,octane,78000,15,5200.0
5380000,honda,civic,2021,reconditioned,automatic,petrol,32929,4,8232.25
969696,toyota,ractis,2007,used,automatic,octane,91619,18,5089.944444444444
3500000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",54920,5,10984.0
3400000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",85201,5,17040.2
2350000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",57486,5,11497.2
3400000,toyota,c-hr,2019,reconditioned,automatic,hybrid,31000,6,5166.666666666667
3600000,toyota,noah,2021,reconditioned,automatic,hybrid,51083,4,12770.75
2340000,toyota,axio,2020,reconditioned,automatic,hybrid,45269,5,9053.8
3550000,toyota,noah,2020,reconditioned,automatic,"hybrid, octane",51000,5,10200.0
1850000,toyota,noah,2010,used,automatic,"cng, octane",92000,15,6133.333333333333
2255000,toyota,fielder,2020,reconditioned,automatic,hybrid,131000,5,26200.0
3650000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",40682,5,8136.4
1620000,toyota,allion,2007,used,automatic,"cng, octane",69000,18,3833.3333333333335
4300000,toyota,corolla cross,2021,reconditioned,automatic,hybrid,38000,4,9500.0
3300000,toyota,corolla,2019,reconditioned,automatic,hybrid,78536,6,13089.333333333334
2270000,toyota,aqua,2019,reconditioned,automatic,"petrol, hybrid, octane",35000,6,5833.333333333333
745000,nissan,sunny,2007,used,automatic,"octane, lpg",56456,18,3136.4444444444443
2370000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",52839,5,10567.8
3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,63355,5,12671.0
3750000,toyota,prius,2021,reconditioned,automatic,hybrid,4780,4,1195.0
2800000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",12000,5,2400.0
2450000,toyota,fielder,2020,reconditioned,automatic,hybrid,120000,5,24000.0
4050000,toyota,allion,2020,reconditioned,automatic,petrol,37130,5,7426.0
2970000,toyota,prius,2020,reconditioned,automatic,hybrid,63524,5,12704.8
3550000,toyota,noah,2021,reconditioned,automatic,"petrol, octane",70000,4,17500.0
2680000,toyota,axio,2020,reconditioned,automatic,hybrid,83800,5,16760.0
3120000,toyota,prius,2021,reconditioned,automatic,hybrid,44487,4,11121.75
3750000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",61205,5,12241.0
2920000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",123542,5,24708.4
4550000,toyota,hiace,2020,reconditioned,automatic,petrol,97200,5,19440.0
4980000,toyota,noah,2023,reconditioned,automatic,hybrid,51000,2,25500.0
3420000,toyota,noah,2021,reconditioned,automatic,hybrid,62800,4,15700.0
4760000,toyota,premio,2021,reconditioned,automatic,petrol,27000,4,6750.0
4350000,toyota,noah,2020,reconditioned,automatic,octane,83708,5,16741.6
3450000,toyota,noah,2020,reconditioned,automatic,hybrid,32802,5,6560.4
4400000,honda,insight,2021,reconditioned,automatic,"petrol, octane",25000,4,6250.0
4000000,toyota,c-hr,2021,reconditioned,automatic,"petrol, hybrid, octane",57000,4,14250.0
4200000,toyota,esquire,2020,reconditioned,automatic,hybrid,61000,5,12200.0
3200000,toyota,corolla,2020,reconditioned,automatic,hybrid,52318,5,10463.6
4180000,toyota,corolla cross,2021,reconditioned,automatic,"hybrid, octane",94000,4,23500.0
1245000,toyota,allion,2002,used,automatic,"cng, octane",74100,23,3221.7391304347825
2550000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",85000,5,17000.0
4500000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",34700,3,11566.666666666666
4200000,toyota,esquire,2019,reconditioned,automatic,hybrid,27000,6,4500.0
3060000,toyota,voxy,2019,reconditioned,automatic,hybrid,125487,6,20914.5
3350000,toyota,hiace,2020,reconditioned,manual,petrol,53000,5,10600.0
3290000,toyota,fielder,2019,reconditioned,automatic,petrol,16831,6,2805.1666666666665
4680000,toyota,premio,2020,reconditioned,automatic,petrol,37000,5,7400.0
4550000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",49770,5,9954.0
5150000,toyota,noah,2022,reconditioned,automatic,hybrid,37000,3,12333.333333333334
3040000,toyota,hiace,2020,reconditioned,manual,petrol,50000,5,10000.0
2320000,toyota,axio,2020,reconditioned,automatic,hybrid,16100,5,3220.0
3760000,toyota,esquire,2020,reconditioned,automatic,hybrid,90000,5,18000.0
4050000,toyota,hiace,2020,reconditioned,automatic,"petrol, hybrid, octane",92150,5,18430.0
4700000,toyota,hiace,2020,reconditioned,automatic,octane,42000,5,8400.0
3380000,toyota,voxy,2020,reconditioned,automatic,hybrid,102000,5,20400.0
4350000,toyota,corolla cross,2022,reconditioned,automatic,hybrid,32000,3,10666.666666666666
1665000,toyota,rav4,2006,used,automatic,"octane, lpg",110000,19,5789.473684210527
2850000,toyota,corolla,2020,reconditioned,automatic,"petrol, hybrid, octane",114000,5,22800.0
3150000,toyota,esquire,2017,reconditioned,automatic,hybrid,91587,8,11448.375
2480000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",70000,5,14000.0
4100000,toyota,corolla cross,2021,reconditioned,automatic,"petrol, hybrid, octane",100000,4,25000.0
4760000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",22512,4,5628.0
3200000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",83000,5,16600.0
3760000,toyota,noah,2020,reconditioned,automatic,"petrol, hybrid, octane",61350,5,12270.0
3210000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",118580,5,23716.0
2180000,honda,vezel,2016,used,automatic,octane,68341,9,7593.444444444444
3790000,toyota,allion,2020,reconditioned,automatic,petrol,53000,5,10600.0
4460000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",32546,5,6509.2
850000,mitsubishi,l200,2005,used,manual,diesel,85000,20,4250.0
3600000,toyota,noah,2021,reconditioned,automatic,"petrol, hybrid, octane",86000,4,21500.0
2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",72330,5,14466.0
2420000,toyota,axio,2020,reconditioned,automatic,hybrid,71253,5,14250.6
3000000,toyota,axio,2021,reconditioned,automatic,"petrol, octane",109000,4,27250.0
4550000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",15000,3,5000.0
5600000,toyota,noah,2023,reconditioned,automatic,hybrid,24000,2,12000.0
2750000,toyota,axio,2020,reconditioned,automatic,octane,73725,5,14745.0
3420000,toyota,allion,2019,reconditioned,automatic,"petrol, octane",94000,6,15666.666666666666
2750000,toyota,axio,2020,reconditioned,automatic,octane,51893,5,10378.6
2550000,toyota,fielder,2020,reconditioned,automatic,"hybrid, octane",89000,5,17800.0
4150000,toyota,hiace,2020,reconditioned,automatic,"petrol, octane",49100,5,9820.0
3700000,toyota,noah,2020,reconditioned,automatic,"petrol, octane",75420,5,15084.0
3870000,toyota,c-hr,2020,reconditioned,automatic,hybrid,26000,5,5200.0
3650000,toyota,c-hr,2020,reconditioned,automatic,hybrid,38000,5,7600.0
3150000,toyota,prius,2020,reconditioned,automatic,"hybrid, octane",71259,5,14251.8
3850000,toyota,voxy,2020,reconditioned,automatic,"petrol, octane",53000,5,10600.0
4300000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",80000,3,26666.666666666668
3750000,toyota,prius,2021,reconditioned,automatic,hybrid,4888,4,1222.0
4450000,toyota,hiace,2021,reconditioned,automatic,"petrol, octane",85000,4,21250.0
3050000,toyota,voxy,2019,reconditioned,automatic,"petrol, hybrid, octane",70210,6,11701.666666666666
2500000,toyota,fielder,2020,reconditioned,automatic,"petrol, hybrid, octane",65000,5,13000.0
4350000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",24000,3,8000.0
2950000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",57900,5,11580.0
3350000,toyota,voxy,2019,reconditioned,automatic,"petrol, octane",93000,6,15500.0
4550000,toyota,hiace,2020,reconditioned,automatic,octane,64000,5,12800.0
3670000,toyota,esquire,2020,reconditioned,automatic,hybrid,113000,5,22600.0
4300000,toyota,esquire,2020,reconditioned,automatic,hybrid,60000,5,12000.0
3000000,toyota,fielder,2019,reconditioned,automatic,hybrid,47618,6,7936.333333333333
2850000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",89629,5,17925.8
3320000,toyota,esquire,2020,reconditioned,automatic,"petrol, hybrid, octane",70000,5,14000.0
3750000,toyota,esquire,2020,reconditioned,automatic,hybrid,97800,5,19560.0
2600000,toyota,axio,2020,reconditioned,automatic,hybrid,47000,5,9400.0
3440000,toyota,esquire,2019,reconditioned,automatic,hybrid,32894,6,5482.333333333333
1590000,toyota,axio,2012,used,automatic,"cng, octane",85707,13,6592.846153846154
2430000,toyota,fielder,2020,reconditioned,automatic,hybrid,76632,5,15326.4
3720000,honda,insight,2020,reconditioned,automatic,"petrol, hybrid, octane",96610,5,19322.0
2350000,toyota,axio,2020,reconditioned,automatic,"petrol, hybrid, octane",47679,5,9535.8
3300000,toyota,voxy,2020,reconditioned,automatic,"petrol, hybrid, octane",87100,5,17420.0
2500000,honda,grace,2019,reconditioned,automatic,"petrol, hybrid, octane",63280,6,10546.666666666666
4750000,toyota,premio,2021,reconditioned,automatic,"petrol, octane",18860,4,4715.0
1840000,toyota,axio,2014,used,automatic,"cng, octane",78000,11,7090.909090909091
4400000,toyota,noah,2022,reconditioned,automatic,"petrol, hybrid, octane",14139,3,4713.0
3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,91000,5,18200.0
3450000,toyota,prius,2020,reconditioned,automatic,hybrid,66000,5,13200.0
2980000,toyota,axio,2020,reconditioned,automatic,"petrol, octane",72000,5,14400.0
2650000,toyota,hiace,2020,reconditioned,automatic,petrol,117236,5,23447.2
5800000,honda,cr-v,2022,used,automatic,"petrol, octane",26000,3,8666.666666666666
3670000,toyota,yaris cross,2021,reconditioned,automatic,hybrid,37200,4,9300.0
2450000,toyota,fielder,2020,reconditioned,automatic,hybrid,37000,5,7400.0
4100000,honda,insight,2020,reconditioned,automatic,hybrid,97416,5,19483.2
3550000,toyota,esquire,2020,reconditioned,automatic,hybrid,127000,5,25400.0
3500000,toyota,noah,2021,reconditioned,automatic,"petrol, octane",52293,4,13073.25
3850000,toyota,esquire,2020,reconditioned,automatic,hybrid,97234,5,19446.8
3300000,toyota,prius,2020,reconditioned,automatic,"petrol, hybrid, octane",67839,5,13567.8
3950000,toyota,premio,2020,reconditioned,automatic,"petrol, octane",45960,5,9192.0
3350000,toyota,c-hr,2020,reconditioned,automatic,"petrol, hybrid, octane",90185,5,18037.0
3500000,toyota,yaris cross,2021,reconditioned,automatic,"petrol, hybrid, octane",80342,4,20085.5
3280000,toyota,corolla,2021,reconditioned,automatic,"petrol, hybrid, octane",69198,4,17299.5
4950000,toyota,corolla cross,2022,reconditioned,automatic,"petrol, hybrid, octane",44762,3,14920.666666666666
5350000,toyota,corolla cross,2024,reconditioned,automatic,"petrol, hybrid, octane",1189,1,1189.0
